energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,name,artist,track_link,id,mood
0.787,0.182,130.953,0.0877,0.00777,0.0,0.582,193853,-5.923,0.368,On Our Way,The Royal Concept,https://open.spotify.com/track/4p0NFm5EputEZSv8aMyoud,2cT0rywZk7Mz7xZEpjdZde,Happy
0.724,0.301,132.051,0.0306,0.164,0.0,0.682,203280,-5.055,0.491,Sweet About Me,Gabriella Cilmi,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2Wbf4FpDxo9CGmepoV2RfU,Happy
0.811,0.596,127.944,0.0435,0.732,0.638,0.566,119387,-9.849,0.961,Woo Hoo,The 5.6.7.8's,https://open.spotify.com/track/7pQAq14Z73YUFMtxCyt0bG,6S9lcjREUTU4Yv5y7oMcv2,Happy
0.813,0.164,118.968,0.0853,0.0393,1.64e-06,0.736,203934,-4.296,0.933,Paint a Smile On Me - Radio Edit,Black Yaya,https://open.spotify.com/track/4qbEaaJ29p32GI8EWQmm6R,2hrsRRydXNtspNSehQU8RD,Happy
0.93,0.0566,119.788,0.0477,0.0776,0.000404,0.597,254213,-3.23,0.693,The Game of Love - Main/Radio Mix,Santana,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5,2RjkntlqlkbPFQjufJf8G9,Happy
0.91,0.095,120.02,0.0722,0.053,9.67e-06,0.774,206280,-2.456,0.881,Beat Of My Drum,POWERS,https://open.spotify.com/track/0gzqZ9d1jIKo9psEIthwXe,6TGQYJzWx0IJrzK41mvSFG,Happy
0.564,0.0631,124.166,0.0392,0.0934,0.000531,0.795,203893,-10.482,0.961,Stuck In The Middle With You,Stealers Wheel,https://open.spotify.com/track/6i9uagZQiliNoEW8Jp10dX,1b7LMtXCXGc2EwOIplI35z,Happy
0.946,0.108,116.515,0.0391,0.000459,0.000259,0.543,159853,-3.888,0.221,If You Wanna Stay,The Griswolds,https://open.spotify.com/track/4YUlGNZfYA6EUE5KDsGqpC,6cfPJNoqJsiikMm2TmpiwT,Happy
0.725,0.0995,138.934,0.0344,0.0157,1.26e-06,0.508,216427,-10.795,0.741,Summer Of '69,Bryan Adams,https://open.spotify.com/track/4HRa9ZWcmZ8JD7UySPu0wT,6cnd6UwOyvEPWUjuuDKMIP,Happy
0.846,0.193,116.168,0.0867,0.0634,0.0,0.561,144013,-4.48,0.75,Lightning Bolt,Jake Bugg,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,5s9sZ2i76iAZeFt5f9uUKP,Happy
0.509,0.144,138.318,0.0628,0.6,0.0,0.526,515867,-10.893,0.497,American Pie,Don McLean,https://open.spotify.com/track/5WSdMcWTKRdN1QYVJHJWxz,2QgWuCtBpNIpl5trmKCxRf,Happy
0.724,0.366,128.024,0.0359,0.00585,4.72e-05,0.553,262707,-6.486,0.383,Pretoria Girls,Desmond and the Tutus,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r,6zkVSIgcGnqromeMTYmXv4,Happy
0.48,0.0662,95.846,0.117,0.0094,3.58e-05,0.887,193200,-11.994,0.607,Faith - Remastered,George Michael,https://open.spotify.com/track/1SZN00cfG8T8UxDmJeqjuv,0HEmnAUT8PHznIAAmVXqFJ,Happy
0.515,0.233,129.001,0.0793,0.103,0.0,0.837,227840,-4.065,0.769,Cooler Than Me (feat. Big Sean),Mike Posner,https://open.spotify.com/track/4WkwaDueMMiU1bKHh31B6C,2DPYlWl50ydYsnnuryL5aX,Happy
0.943,0.0697,101.754,0.0845,0.000855,0.0264,0.534,172867,-5.898,0.823,Town Called Malice,The Jam,https://open.spotify.com/track/3XIEWK1V9n25PS9Vb6axj5,73RGpQg8Cxtly4QuHtNiOd,Happy
0.964,0.0642,156.149,0.0878,0.269,6.29e-05,0.533,163893,-4.712,0.812,I Gotta Have It,Jace Everett,https://open.spotify.com/track/1gStng1TuTLt0SaISWL14r,7mltbDRKBRKXff3dOtwqcA,Happy
0.904,0.203,118.877,0.0803,0.046,0.106,0.747,181827,-2.623,0.846,Move Your Feet,Junior Senior,https://open.spotify.com/track/22c2pt75xtnDddA5Zlm0yy,7cGfrVoC7G03XeXn7yflx5,Happy
0.593,0.121,97.784,0.0257,0.181,0.000441,0.601,285160,-11.685,0.902,Sweet Home Alabama,Lynyrd Skynyrd,https://open.spotify.com/track/5CPayysVhU2BlNXw2kG59L,74QCZPlpayjvQ4yJJFljfQ,Happy
0.845,0.12,94.52,0.0535,0.0383,2.03e-05,0.704,145000,-9.516,0.623,Restless Year,Ezra Furman,https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA,3VuPTxBQqGGuXH0u0ic14D,Happy
0.908,0.325,147.597,0.0425,0.423,2.88e-06,0.441,166333,-6.481,0.808,Waterloo,ABBA,https://open.spotify.com/track/5XMjXjwCkJVmk0AHm7z8IV,2p0QBZeBS5WGZG4P7SbQv0,Happy
0.794,0.211,129.292,0.0726,0.27,2.47e-06,0.674,149067,-7.361,0.685,Ain't No Mountain High Enough - Stereo Version,Marvin Gaye,https://open.spotify.com/track/61dCUoMCg28qEBzrW6htYM,4gbR24XpCUTkoElYKZlrpO,Happy
0.936,0.161,112.96,0.0439,0.00847,0.0,0.56,218013,-5.835,0.371,Tongue Tied,GROUPLOVE,https://open.spotify.com/track/1YyHm1dSJ2JBK0QK769Z82,0GO8y8jQk1PkHzS31d699N,Happy
0.768,0.417,103.036,0.0324,0.0229,0.0,0.709,257374,-4.274,0.869,Rock DJ - 2004 Mix,Robbie Williams,https://open.spotify.com/track/7jA4agDnt1Oc6Fn2hifX0t,0lJEYLAJU5KtthQroas2ou,Happy
0.655,0.22,92.9,0.0652,0.307,0.0,0.649,147581,-5.534,0.793,KU LO SA - A COLORS SHOW,Oxlade,https://open.spotify.com/track/4gTwPFGhIIlYtlo59jbVUB,2WigMwGJysIh9fRnSJvpjn,Happy
0.742,0.323,106.096,0.0501,0.41,0.052,0.652,102667,-9.687,0.736,Moi je joue,Brigitte Bardot,https://open.spotify.com/track/1YvAIf8NVPTlEwInU6mOBk,1YvAIf8NVPTlEwInU6mOBk,Happy
0.76,0.053,119.0,0.0514,0.147,0.0,0.771,218440,-5.459,0.881,Cake By The Ocean,DNCE,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ,42ftjU4cTN5UTRksyqBKZJ,Happy
0.659,0.248,109.952,0.0412,0.164,0.0,0.683,138480,-9.424,0.919,Think,Aretha Franklin,https://open.spotify.com/track/1wwmkKWOk330VnN9IroMOI,1wwmkKWOk330VnN9IroMOI,Happy
0.725,0.0917,128.349,0.047,0.126,0.0108,0.777,276360,-9.012,0.851,You Can Call Me Al,Paul Simon,https://open.spotify.com/track/6wLr2oR8eqUG5Beleh2Crm,6wLr2oR8eqUG5Beleh2Crm,Happy
0.811,0.0951,142.128,0.0426,0.259,0.0,0.721,184693,-6.871,0.969,Viva L'amour,Sabina,https://open.spotify.com/track/4xZl9afc0L9yCoxLK7dVmx,4xZl9afc0L9yCoxLK7dVmx,Happy
0.744,0.0465,162.4,0.041,0.0698,0.0,0.634,142840,-5.062,0.967,Lets Twist Again,Chubby Checker,https://open.spotify.com/track/2LL1UuRkaqDUjgjn7dBXbx,2LL1UuRkaqDUjgjn7dBXbx,Happy
0.639,0.221,95.506,0.0259,0.00143,0.0,0.632,196893,-5.938,0.733,Smile,Lily Allen,https://open.spotify.com/track/79z9QkhHePTFsSeVw9uyj0,79z9QkhHePTFsSeVw9uyj0,Happy
0.828,0.301,103.155,0.104,0.0117,2.1e-06,0.716,192813,-13.065,0.771,Walk Like an Egyptian,The Bangles,https://open.spotify.com/track/1gb5sUe1CuRBuT8twq8uhw,1gb5sUe1CuRBuT8twq8uhw,Happy
0.639,0.0878,125.959,0.0313,0.753,0.0,0.713,188067,-5.529,0.737,Sway,Michael Bublé,https://open.spotify.com/track/2ajUl8lBLAXOXNpG4NEPMz,2ajUl8lBLAXOXNpG4NEPMz,Happy
0.935,0.0948,164.425,0.0587,0.0111,0.00201,0.368,203733,-3.204,0.558,Can't Stand Me Now,The Libertines,https://open.spotify.com/track/71D4LseR0RADPbyvMeTIHR,71D4LseR0RADPbyvMeTIHR,Happy
0.858,0.0611,131.445,0.036,0.179,1.54e-06,0.73,275387,-8.221,0.765,Don't Go Breaking My Heart,Elton John,https://open.spotify.com/track/0bV4WoGRzmYV6y7OojZvqr,0bV4WoGRzmYV6y7OojZvqr,Happy
0.528,0.257,120.091,0.0321,0.111,0.0186,0.82,272107,-11.179,0.931,All I Wanna Do,Sheryl Crow,https://open.spotify.com/track/4cqHVuDLFbO1XCr4nmks4S,4cqHVuDLFbO1XCr4nmks4S,Happy
0.757,0.0708,109.366,0.0369,0.301,8.25e-06,0.801,322440,-7.13,0.962,Reggae Night,Jimmy Cliff,https://open.spotify.com/track/46JMEuyi5JFYSRzxeIWk9Q,46JMEuyi5JFYSRzxeIWk9Q,Happy
0.658,0.202,108.103,0.0664,0.146,0.0,0.718,299067,-7.207,0.804,Butterfly,Jason Mraz,https://open.spotify.com/track/095eK5hacN4Y9r7k8TyJ1B,095eK5hacN4Y9r7k8TyJ1B,Happy
0.838,0.0522,95.011,0.0413,0.0531,8.34e-06,0.634,237320,-5.363,0.541,The Look,Roxette,https://open.spotify.com/track/46WVVHERbHreW3Ap2ztQt8,46WVVHERbHreW3Ap2ztQt8,Happy
0.767,0.146,106.132,0.116,0.324,0.0,0.735,146733,-6.536,0.833,Pencil Full of Lead,Paolo Nutini,https://open.spotify.com/track/6ACPfkfDfJfGGE4oKfbiRY,6ACPfkfDfJfGGE4oKfbiRY,Happy
0.568,0.0792,106.938,0.0672,0.16,0.0,0.588,232760,-9.766,0.952,Sir Duke,Stevie Wonder,https://open.spotify.com/track/2udw7RDkldLFIPG9WYdVtT,2udw7RDkldLFIPG9WYdVtT,Happy
0.589,0.331,92.308,0.0893,0.289,0.000535,0.779,225640,-11.562,0.815,Uh La La La,Alexia,https://open.spotify.com/track/1ahAVyeP1B027c03NlVSRd,1ahAVyeP1B027c03NlVSRd,Happy
0.834,0.136,127.43,0.0566,0.129,0.0,0.69,222933,-5.79,0.738,Fuck You,CeeLo Green,https://open.spotify.com/track/4ycLiPVzE5KamivXrAzGFG,4ycLiPVzE5KamivXrAzGFG,Happy
0.814,0.106,132.062,0.0367,0.158,2.72e-06,0.707,185480,-7.364,0.922,Build Me up Buttercup (Re-Recorded),The Foundations,https://open.spotify.com/track/2Vi0fxL1fyE7KrKt3JihJn,2Vi0fxL1fyE7KrKt3JihJn,Happy
0.775,0.7,134.902,0.0572,0.488,0.0,0.712,191027,-6.089,0.917,Pack Up,Eliza Doolittle,https://open.spotify.com/track/5WLhAmEGwePI2RD9ZECTw7,5WLhAmEGwePI2RD9ZECTw7,Happy
0.772,0.367,102.004,0.0792,0.00524,1.15e-05,0.723,146471,-6.784,0.58,Betty (Get Money),Yung Gravy,https://open.spotify.com/track/4cacyP5c3PMlfnyjpg13xW,4cacyP5c3PMlfnyjpg13xW,Happy
0.887,0.0667,119.0,0.0453,0.000527,0.0,0.615,216573,-2.924,0.877,Dreaming,Smallpools,https://open.spotify.com/track/79M4YK2A4CNxvmdc6A7her,79M4YK2A4CNxvmdc6A7her,Happy
0.777,0.134,124.431,0.0364,0.281,0.79,0.763,208600,-6.932,0.929,Daddy Cool,Boney M.,https://open.spotify.com/track/3WMbD1OyfKuwWDWMNbPQ4g,3WMbD1OyfKuwWDWMNbPQ4g,Happy
0.721,0.0752,118.049,0.0986,0.0117,7.69e-06,0.763,263880,-6.767,0.657,Animal,Miike Snow,https://open.spotify.com/track/4XTTwW06rMgud7yS1nySZf,4XTTwW06rMgud7yS1nySZf,Happy
0.931,0.281,166.407,0.174,0.697,3.92e-06,0.502,162093,-4.686,0.903,Johnny B. Goode,Chuck Berry,https://open.spotify.com/track/7KkzVlps826NezcpXPvEuV,7KkzVlps826NezcpXPvEuV,Happy
0.85,0.193,135.162,0.0322,0.0123,0.0,0.546,214160,-4.315,0.584,Sleeping in My Car - Single Version,Roxette,https://open.spotify.com/track/2ifpR5UJBqfXYPgHvgWN91,2ifpR5UJBqfXYPgHvgWN91,Happy
0.772,0.183,128.168,0.0353,0.403,0.0584,0.766,220893,-9.362,0.919,Just Can't Get Enough,Depeche Mode,https://open.spotify.com/track/0qi4b1l0eT3jpzeNHeFXDT,0qi4b1l0eT3jpzeNHeFXDT,Happy
0.912,0.0565,103.731,0.0601,0.00162,2.1e-06,0.543,256733,-10.71,0.836,Two Princes,Spin Doctors,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90,4ePP9So5xRzspjLFVVbj90,Happy
0.473,0.115,91.976,0.0336,0.231,0.0,0.668,242200,-15.402,0.962,Karma Chameleon,Culture Club,https://open.spotify.com/track/4NH4xiPQ7TqNGqj6pZV4ki,4NH4xiPQ7TqNGqj6pZV4ki,Happy
0.912,0.0839,84.49,0.056,0.0982,0.0,0.565,245133,-4.036,0.881,Foundations,Kate Nash,https://open.spotify.com/track/3PY6DWrkuIt6LZgFesrIkJ,3PY6DWrkuIt6LZgFesrIkJ,Happy
0.871,0.342,120.43,0.0391,0.0687,0.0,0.759,224333,-7.034,0.871,Relight My Fire - Single Version,Dan Hartman,https://open.spotify.com/track/0ZvLrvwzp0nBkfmtzL7XO1,0ZvLrvwzp0nBkfmtzL7XO1,Happy
0.94,0.3,100.99,0.0452,8.74e-05,0.0777,0.438,261000,-3.249,0.421,Time to Pretend,MGMT,https://open.spotify.com/track/3Q9FA2LP9Abih9xkFeNb6U,3Q9FA2LP9Abih9xkFeNb6U,Happy
0.824,0.0888,118.814,0.0453,0.207,0.000307,0.709,291293,-8.824,0.867,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,https://open.spotify.com/track/2k1np6GRFvKjgjYfo2g39B,2k1np6GRFvKjgjYfo2g39B,Happy
0.93,0.786,119.923,0.0374,0.0984,0.00332,0.59,182427,-4.259,0.954,We're from Barcelona,I'm From Barcelona,https://open.spotify.com/track/6gobLJ63a1TNrSrU53tSj5,6gobLJ63a1TNrSrU53tSj5,Happy
0.847,0.406,120.527,0.0361,0.414,3.21e-06,0.705,228120,-2.588,0.743,Girls Just Want to Have Fun,Cyndi Lauper,https://open.spotify.com/track/7sMGwiS4vOMcz86ZY3vKYM,7sMGwiS4vOMcz86ZY3vKYM,Happy
0.908,0.116,120.522,0.0326,0.0238,0.592,0.63,189227,-2.42,0.968,You Only Live Once,The Strokes,https://open.spotify.com/track/4fPBB44eDH71YohayI4eKV,4fPBB44eDH71YohayI4eKV,Happy
0.917,0.335,108.031,0.0287,0.018,0.0,0.71,288360,-3.385,0.83,I Don't Feel Like Dancin',Scissor Sisters,https://open.spotify.com/track/13pyGLYmBjYgvOMIEivX2K,13pyGLYmBjYgvOMIEivX2K,Happy
0.479,0.11,143.159,0.0442,0.672,0.0,0.669,191027,-8.849,0.679,Lemon Tree,Fools Garden,https://open.spotify.com/track/1yN2z5XVtaAOYGdeEqEuqd,1yN2z5XVtaAOYGdeEqEuqd,Happy
0.76,0.0666,94.267,0.0325,0.103,0.00068,0.523,228267,-12.437,0.581,Movin' on Up,Primal Scream,https://open.spotify.com/track/67ncFJWaIbJdqZl1bpEppz,67ncFJWaIbJdqZl1bpEppz,Happy
0.548,0.366,98.359,0.0394,0.29,9.68e-05,0.639,176333,-13.534,0.887,I Want You Back,The Jackson 5,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,3b0EOvScbZUc0qJx0E1L2z,Happy
0.714,0.0778,110.007,0.0274,0.175,0.0,0.76,176173,-7.134,0.774,Mr. Pitiful,Matt Costa,https://open.spotify.com/track/7GH4CmhitO7eLNLnUBtduQ,7GH4CmhitO7eLNLnUBtduQ,Happy
0.899,0.33,103.683,0.0418,0.0696,0.000139,0.675,285200,-6.124,0.91,Stayin' Alive - Remastered Version,Bee Gees,https://open.spotify.com/track/3LmpQiFNgFCnvAnhhvKUyI,3LmpQiFNgFCnvAnhhvKUyI,Happy
0.681,0.101,111.037,0.0291,0.0201,0.0162,0.682,186440,-5.435,0.577,Reflections,MisterWives,https://open.spotify.com/track/6MByWSkfqebVmpPw3pA1uR,6MByWSkfqebVmpPw3pA1uR,Happy
0.927,0.079,173.927,0.0675,0.0719,5e-05,0.594,225880,-2.691,0.648,Footloose,Kenny Loggins,https://open.spotify.com/track/1Ppwc43WYFEBXw2n1ePhDY,1Ppwc43WYFEBXw2n1ePhDY,Happy
0.753,0.0921,139.048,0.0407,0.000665,7.74e-06,0.55,189693,-4.003,0.841,What You Know,Two Door Cinema Club,https://open.spotify.com/track/1qfYG2JrchEyJiqKnkE7YQ,1qfYG2JrchEyJiqKnkE7YQ,Happy
0.793,0.123,102.938,0.0945,0.274,0.000219,0.874,325307,-7.979,0.791,"Could You Be Loved - 12"" Mix",Bob Marley & The Wailers,https://open.spotify.com/track/3cc66vpbbkDNgtSnWgKked,3cc66vpbbkDNgtSnWgKked,Happy
0.854,0.333,124.005,0.068,0.00181,0.00762,0.691,212825,-4.542,0.833,Happiness In Liquid Form,Alfie Templeman,https://open.spotify.com/track/0OM7XnLJnT441emHL5upvW,0OM7XnLJnT441emHL5upvW,Happy
0.595,0.449,109.991,0.0447,0.264,0.00421,0.701,247613,-6.484,0.115,S.O.B.,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/41K81NpjapePhBdIKC3QFQ,41K81NpjapePhBdIKC3QFQ,Happy
0.782,0.333,123.989,0.0341,0.0142,0.00221,0.671,178088,-4.593,0.618,BED,Joel Corry,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,0siYMEsGrzzzlWLXK5zJfS,Happy
0.837,0.242,157.138,0.0977,0.72,3.24e-05,0.573,160867,-10.224,0.929,You Never Can Tell - 1964 Single Version / Mono,Chuck Berry,https://open.spotify.com/track/1YvAIf8NVPTlEwInU6mOBk,2LcV5dZWN47XVCVZ1dFwfQ,Happy
0.958,0.299,145.92,0.0775,0.000479,0.199,0.467,180880,-4.808,0.701,Alright,Supergrass,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ,5xC8uOesnn0udeXAYlAnoY,Happy
0.97,0.173,114.99,0.0485,0.000135,0.202,0.578,212733,-5.762,0.689,A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,https://open.spotify.com/track/1wwmkKWOk330VnN9IroMOI,0m7xvX7nhPZ9DOZipTUedd,Happy
0.636,0.0807,101.913,0.0418,0.739,0.0224,0.564,193187,-8.136,0.218,Strangers,Mt. Joy,https://open.spotify.com/track/6wLr2oR8eqUG5Beleh2Crm,3wcluZHyfuTzIXHfwXVAIE,Happy
0.895,0.0683,114.789,0.0871,0.177,0.0253,0.767,256187,-3.633,0.884,Black Or White,Michael Jackson,https://open.spotify.com/track/4xZl9afc0L9yCoxLK7dVmx,5YAY2D4s3o0QNOpFwEsynX,Happy
0.907,0.23,120.968,0.0606,0.0921,0.114,0.73,111074,-3.72,0.249,Baby Girl,Disco Lines,https://open.spotify.com/track/2cSdAkzAf2T4j4aLvx4LLz,2cSdAkzAf2T4j4aLvx4LLz,Happy
0.616,0.143,131.975,0.0324,0.176,0.116,0.747,192151,-9.76,0.908,Relax My Eyes,ANOTR,https://open.spotify.com/track/5u4hhtZ7f4rWkMZEZcTKrH,5u4hhtZ7f4rWkMZEZcTKrH,Happy
0.931,0.091,130.021,0.0867,0.00159,0.0275,0.678,201231,-5.813,0.346,Danielle (smile on my face),Fred again..,https://open.spotify.com/track/2sLVs5iX0osogh4jcsAJkv,2sLVs5iX0osogh4jcsAJkv,Happy
0.879,0.286,126.935,0.0761,0.00423,6.91e-06,0.644,131000,-5.204,0.808,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,https://open.spotify.com/track/6xp1u6ZEHXX8DxJIFFrVoP,6xp1u6ZEHXX8DxJIFFrVoP,Happy
0.738,0.0923,125.037,0.0379,0.0124,0.00598,0.665,214071,-5.931,0.0389,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4,3nEHrvNNtgLv9rneTAYVr4,Happy
0.822,0.165,129.994,0.0721,0.00353,0.132,0.747,207514,-6.373,0.578,Saving Up,Dom Dolla,https://open.spotify.com/track/787Y2idwCU2Rk60Prv4wpr,787Y2idwCU2Rk60Prv4wpr,Happy
0.839,0.126,125.03,0.0373,0.0177,0.416,0.673,188160,-6.787,0.24,Better Than This,John Summit,https://open.spotify.com/track/5OLSGox6JVpAyEQuoSYRcs,5OLSGox6JVpAyEQuoSYRcs,Happy
0.906,0.106,137.001,0.048,0.164,0.585,0.736,226627,-7.589,0.698,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,https://open.spotify.com/track/39JofJHEtg8I4fSyo7Imft,39JofJHEtg8I4fSyo7Imft,Happy
0.867,0.114,124.015,0.088,0.582,0.00413,0.747,220653,-7.311,0.684,adore u,Fred again..,https://open.spotify.com/track/3YgtkOxZsTuaZdL8McA1FQ,3YgtkOxZsTuaZdL8McA1FQ,Happy
0.765,0.0828,128.005,0.0484,0.069,0.327,0.809,223379,-4.758,0.613,High and I Like it,it's murph,https://open.spotify.com/track/0FBdJP7yzvq88bG1keGgt4,0FBdJP7yzvq88bG1keGgt4,Happy
0.912,0.273,127.87,0.114,0.0166,0.00362,0.578,177525,-3.929,0.68,Afraid To Feel,LF SYSTEM,https://open.spotify.com/track/40SBS57su9xLiE1WqkXOVr,40SBS57su9xLiE1WqkXOVr,Happy
0.785,0.104,126.106,0.264,0.0184,0.0289,0.699,146693,-5.082,0.642,Fever,Lewis Thompson,https://open.spotify.com/track/3D3fw7H4zK3S6prSBncAkt,3D3fw7H4zK3S6prSBncAkt,Happy
0.818,0.248,125.952,0.0778,0.0112,0.0,0.687,165753,-4.221,0.886,Deep Down (feat. Never Dull),Alok,https://open.spotify.com/track/7MIhUdNJtaOnDmC5nBC1fb,7MIhUdNJtaOnDmC5nBC1fb,Happy
0.937,0.212,148.979,0.033,0.0337,3.71e-05,0.571,127004,-3.365,0.607,Weekends,Jonas Blue,https://open.spotify.com/track/3JlHRjPt2TNB9h7VFf0im2,3JlHRjPt2TNB9h7VFf0im2,Happy
0.903,0.0879,126.041,0.0581,0.216,0.00857,0.704,178935,-4.076,0.423,All Night Long,Kungs,https://open.spotify.com/track/1vQWFjEC34DHNXrRTFjDxe,1vQWFjEC34DHNXrRTFjDxe,Happy
0.775,0.444,128.072,0.0694,0.0561,0.0,0.648,217266,-4.798,0.371,Billie (loving arms),Fred again..,https://open.spotify.com/track/46E2xeKBLrxS8hJ37Gq35G,46E2xeKBLrxS8hJ37Gq35G,Happy
0.732,0.0978,126.018,0.031,0.0113,0.227,0.677,171548,-5.028,0.242,What A Life (feat. Stevie Appleton),John Summit,https://open.spotify.com/track/587xXusqiMW9gSXkNK8Zxf,587xXusqiMW9gSXkNK8Zxf,Happy
0.931,0.289,137.945,0.0321,0.238,0.000623,0.454,160530,-4.083,0.462,One in a Million,Bebe Rexha,https://open.spotify.com/track/3YfGTvsTAWGC2lgoDOikUz,3YfGTvsTAWGC2lgoDOikUz,Happy
0.876,0.412,131.022,0.046,0.0332,0.199,0.817,289472,-7.485,0.671,Serotonin Moonbeams,The Blessed Madonna,https://open.spotify.com/track/0hJfuyUwtEYMlGgvr3nzz9,0hJfuyUwtEYMlGgvr3nzz9,Happy
0.997,0.133,127.963,0.0706,0.031,0.0101,0.628,172500,-1.7,0.158,Rule The World (Everybody),Tiësto,https://open.spotify.com/track/2f2dRxjiUOoV5qhZFbnVO6,2f2dRxjiUOoV5qhZFbnVO6,Happy
0.892,0.0838,126.03,0.0498,0.0577,7.11e-06,0.686,157206,-3.186,0.752,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens,https://open.spotify.com/track/2LxdNADWier3MKTei8FbOY,2LxdNADWier3MKTei8FbOY,Happy
0.586,0.308,124.026,0.0472,0.0245,0.000252,0.739,142677,-5.079,0.444,Words (feat. Zara Larsson),Alesso,https://open.spotify.com/track/1bgKMxPQU7JIZEhNsM1vFs,1bgKMxPQU7JIZEhNsM1vFs,Happy
0.714,0.146,120.027,0.0486,0.00444,2.85e-06,0.643,132417,-5.504,0.205,These Nights,Loud Luxury,https://open.spotify.com/track/1GL7vwDnPqCnJ2xGNxNLwG,1GL7vwDnPqCnJ2xGNxNLwG,Happy
0.936,0.617,127.022,0.219,0.00151,0.707,0.738,145984,-3.451,0.27,The Music Began To Play,Mark Knight,https://open.spotify.com/track/5jOhS3S7vTj9yQ4UmEk8qj,5jOhS3S7vTj9yQ4UmEk8qj,Happy
0.847,0.0777,124.015,0.0374,0.0145,0.041,0.69,152224,-4.565,0.49,Like You Do,D.O.D,https://open.spotify.com/track/1ap4zdsBydWPSXJqDBqtNL,1ap4zdsBydWPSXJqDBqtNL,Happy
0.728,0.241,122.035,0.146,0.00245,7.9e-05,0.782,229586,-6.568,0.602,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,Vintage Culture,https://open.spotify.com/track/3yZsBXwiQkqLjnWYip17Uu,3yZsBXwiQkqLjnWYip17Uu,Happy
0.781,0.0403,137.017,0.0397,0.00563,0.0191,0.821,133213,-4.465,0.434,Beat Goes On (Rhythm to the Brain),Campbell,https://open.spotify.com/track/4iAADGCKIR9GkLGvAHfZUS,4iAADGCKIR9GkLGvAHfZUS,Happy
0.832,0.477,138.061,0.139,0.0284,0.0,0.601,160870,-5.471,0.409,Not Alone,Don Diablo,https://open.spotify.com/track/2c0dsTO43eKPOjdNvcgkkj,2c0dsTO43eKPOjdNvcgkkj,Happy
0.712,0.0833,124.008,0.0651,0.0576,0.172,0.747,202282,-5.73,0.327,Let You Do This (with Buy Now),Salvatore Ganacci,https://open.spotify.com/track/5OlgbvkngYf6dibaafcqcO,5OlgbvkngYf6dibaafcqcO,Happy
0.715,0.097,127.001,0.0375,0.0667,0.0,0.558,202671,-5.231,0.297,Starlight (Keep Me Afloat),Martin Garrix,https://open.spotify.com/track/4UQy41kC5LjzwQuiuWOpwA,4UQy41kC5LjzwQuiuWOpwA,Happy
0.689,0.0991,140.163,0.119,0.0914,0.0,0.566,149163,-5.326,0.337,Heart Still Beating,Nathan Dawe,https://open.spotify.com/track/6RHdHHlOAHwFaYS9LUwpYU,6RHdHHlOAHwFaYS9LUwpYU,Happy
0.921,0.946,140.063,0.0656,0.00261,0.00512,0.591,135429,-5.572,0.436,Eternity,Timmy Trumpet,https://open.spotify.com/track/3aNxfCcd9EohIxKmcQv1zn,3aNxfCcd9EohIxKmcQv1zn,Happy
0.955,0.092,128.04,0.0507,0.101,0.00243,0.584,234375,-4.197,0.486,Let You Go,Diplo,https://open.spotify.com/track/0KG7XrgM20KEmJrKsyFDAm,0KG7XrgM20KEmJrKsyFDAm,Happy
0.765,0.0914,125.028,0.172,0.175,1.05e-06,0.61,312226,-4.914,0.243,Antibodies - LP Giobbi Remix,Tensnake,https://open.spotify.com/track/6a8LfgC5aAaHNhsQcGQY1r,6a8LfgC5aAaHNhsQcGQY1r,Happy
0.865,0.414,126.996,0.0674,0.0449,0.0026,0.567,199016,-5.482,0.509,Better Times,KC Lights,https://open.spotify.com/track/5PXZlm9dBDA8dBXxle5Da8,5PXZlm9dBDA8dBXxle5Da8,Happy
0.831,0.086,126.056,0.0444,0.0038,0.0105,0.785,170359,-3.681,0.673,Happier (feat. Clementine Douglas),The Blessed Madonna,https://open.spotify.com/track/1TcF5F10EN17vraisG1gQv,1TcF5F10EN17vraisG1gQv,Happy
