energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,name,artist,track_link,id,mood
0.478,0.112,118.008,0.361,0.774,0.0,0.952,126168,-8.52,0.568,Drip or Drown,Gunna,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,6ZthdsKjWtiCxnxbhs74vF,Happy
0.552,0.158,153.157,0.288,0.0967,0.0,0.755,193973,-5.604,0.402,FlatBed Freestyle,Playboi Carti,https://open.spotify.com/track/5nayhWICkQGMTkisxVMbRw,5nayhWICkQGMTkisxVMbRw,Happy
0.308,0.0953,135.143,0.0466,0.613,1.68e-05,0.793,200000,-10.414,0.46,Banking On Me,Gunna,https://open.spotify.com/track/7Fege3yv4dvehB3NdRBGwI,7Fege3yv4dvehB3NdRBGwI,Happy
0.635,0.1,140.997,0.17,0.132,0.0,0.78,178093,-7.917,0.371,SKYBOX,Gunna,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG,4jMPZl0GrSFgbogJ0C6sNG,Happy
0.549,0.548,162.874,0.244,0.0919,7.14e-05,0.68,265373,-8.277,0.29,Minute,NAV,https://open.spotify.com/track/3JWh19WsndEFg0UFRFeTiU,3JWh19WsndEFg0UFRFeTiU,Happy
0.636,0.104,142.008,0.0899,0.288,0.0,0.821,162268,-6.038,0.4,Business Is Business (Lil Baby & Gunna),Lil Baby,https://open.spotify.com/track/7roKDmJDOzkpfGpUQJ5EnL,7roKDmJDOzkpfGpUQJ5EnL,Happy
0.506,0.113,140.973,0.418,0.105,0.0,0.859,187465,-8.115,0.153,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX,6PoKfDY78ih5OveWirggRX,Happy
0.54,0.175,132.02,0.0532,0.0907,0.0,0.691,206106,-8.818,0.23,Team Rocket,Lil Uzi Vert,https://open.spotify.com/track/6FfyYWFEk4zd7CgvjBa2ZK,6FfyYWFEk4zd7CgvjBa2ZK,Happy
0.5,0.155,75.012,0.425,0.118,0.0,0.796,255560,-7.21,0.227,4 AM,2 Chainz,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,1nX9KhK3Fff27SnrIor2Yb,Happy
0.521,0.0534,100.028,0.339,0.324,0.0,0.69,292799,-8.492,0.494,No Role Modelz,J. Cole,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,68Dni7IE4VyPkTOH9mRWHr,Happy
0.683,0.706,126.002,0.205,0.173,0.0,0.786,233333,-5.397,0.57,Prices,Lil Uzi Vert,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn,4YcWzLSnGqLjSCycuSMHnn,Happy
0.577,0.111,117.089,0.271,0.353,0.0,0.873,149133,-9.151,0.956,MET GALA,Gunna,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,4loM16743hROPC6uIJG6wM,Happy
0.628,0.254,123.004,0.0682,0.0634,0.0,0.812,207059,-6.164,0.485,DEVASTATED,Joey Bada$$,https://open.spotify.com/track/4PnNzWe1LJoAMD5j5RHpI0,4PnNzWe1LJoAMD5j5RHpI0,Happy
0.936,0.367,81.508,0.123,0.0318,0.0,0.716,164523,-4.968,0.799,Donald Trump,Mac Miller,https://open.spotify.com/track/5oMkgWZqmKjaJHrsXcsZZy,5oMkgWZqmKjaJHrsXcsZZy,Happy
0.708,0.117,130.0,0.287,0.0672,0.0,0.961,214830,-5.524,0.582,Every Season,Roddy Ricch,https://open.spotify.com/track/7uDmtMSHiwHt4SXqxbYqIr,7uDmtMSHiwHt4SXqxbYqIr,Happy
0.457,0.231,136.97,0.156,0.0327,0.0,0.881,198913,-8.191,0.296,Futsal Shuffle 2020,Lil Uzi Vert,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2Ec33AVlkTTq8BHFgBTdQs,Happy
0.571,0.166,142.034,0.366,0.0195,0.0,0.827,146419,-7.949,0.62,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator",https://open.spotify.com/track/7z4xW9WY86uH3gd1V9pfCM,7z4xW9WY86uH3gd1V9pfCM,Happy
0.506,0.0866,145.965,0.0434,0.173,0.0,0.674,259333,-10.532,0.183,Sky Walker (feat. Travis Scott),Miguel,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,5WoaF1B5XIEnWfmb5NZikf,Happy
0.775,0.108,126.984,0.108,0.277,0.0,0.817,234334,-4.767,0.806,The Thrill,Wiz Khalifa,https://open.spotify.com/track/4wqzOaLxiCRy2Et8tRyNSX,4wqzOaLxiCRy2Et8tRyNSX,Happy
0.32,0.112,174.088,0.173,0.853,0.134,0.794,342040,-12.92,0.241,Good News,Mac Miller,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,1DWZUa5Mzf2BwzpHtgbHPY,Happy
0.4,0.331,128.073,0.26,0.322,1.32e-05,0.889,301064,-10.586,0.336,G.O.M.D,J. Cole,https://open.spotify.com/track/0Thqjtu54vKMP06pwZkAWp,0Thqjtu54vKMP06pwZkAWp,Happy
0.553,0.117,141.888,0.117,0.281,0.0,0.747,191033,-7.294,0.262,SideLine Watching (Hold Up),Lil Uzi Vert,https://open.spotify.com/track/0VYhxVxH9ijmdHUKsON9Bk,0VYhxVxH9ijmdHUKsON9Bk,Happy
0.561,0.0992,140.987,0.25,0.101,0.0,0.93,184093,-8.053,0.596,Surf (feat. Gunna),Young Thug,https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV,6igOR5QCn09zAVF2ikZjsV,Happy
0.567,0.382,75.491,0.319,0.0129,0.0,0.733,238816,-6.718,0.319,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1,0IpnZchq8ek2A6pGEP2Qb1,Happy
0.807,0.111,82.422,0.306,0.0515,0.0,0.769,139845,-2.966,0.364,NBAYOUNGBOAT,Lil Yachty,https://open.spotify.com/track/6K2anECyrckidwf5wxS78Q,6K2anECyrckidwf5wxS78Q,Happy
0.398,0.115,80.032,0.171,0.648,1.26e-06,0.749,226040,-7.44,0.0859,Myself,NAV,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,05nbZ1xxVNwUTcGwLbp7CN,Happy
0.717,0.152,90.893,0.506,0.184,0.0,0.643,223507,-4.876,0.46,All Falls Down,Kanye West,https://open.spotify.com/track/2cYZpcIV39X48RnOFM7w2V,2cYZpcIV39X48RnOFM7w2V,Happy
0.802,0.467,84.267,0.324,0.00376,0.0,0.435,207000,-6.871,0.454,Good Life,Kanye West,https://open.spotify.com/track/1fLdeDTrJWNkwOeFyAVLvF,1fLdeDTrJWNkwOeFyAVLvF,Happy
0.665,0.113,148.913,0.0465,0.145,0.0,0.367,229147,-2.821,0.31,Bound 2,Kanye West,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,3sNVsP50132BTNlImLx70i,Happy
0.591,0.215,146.982,0.209,0.172,0.0,0.764,158694,-7.253,0.468,You're Lost,Lil Uzi Vert,https://open.spotify.com/track/5MUvVmyKD6bBY0XDeWZjJJ,5MUvVmyKD6bBY0XDeWZjJJ,Happy
0.859,0.0986,127.828,0.0957,0.021,0.0,0.65,197800,-4.54,0.169,Hands On The Wheel,ScHoolboy Q,https://open.spotify.com/track/2kfpH2OAAdpk5J3JaraAIh,2kfpH2OAAdpk5J3JaraAIh,Happy
0.785,0.123,99.998,0.207,0.14,0.0,0.802,206400,-4.781,0.435,Hate It Or Love It,The Game,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,2wGSgTmgSF3xjRrHkTc25R,Happy
0.978,0.026,153.809,0.0978,0.0555,4.11e-05,0.746,304227,-5.324,0.653,B.O.B. - Bombs Over Baghdad,Outkast,https://open.spotify.com/track/3WibbMr6canxRJXhNtAvLU,3WibbMr6canxRJXhNtAvLU,Happy
0.62,0.82,80.029,0.039,0.0122,0.0,0.596,271600,-6.133,0.102,Can't Tell Me Nothing,Kanye West,https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM,0mEdbdeRFQwBhN4xfyIeUM,Happy
0.701,0.163,129.963,0.0512,0.01,0.0,0.773,214589,-6.386,0.203,Spin Bout U,Drake,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,2ZL7WZcjuYKi1KUDtp4kCC,Happy
0.504,0.695,102.139,0.238,0.00299,0.0,0.693,167600,-8.306,0.723,Champion,Kanye West,https://open.spotify.com/track/4UQMOPSUVJVicIQzjAcRRZ,4UQMOPSUVJVicIQzjAcRRZ,Happy
0.716,0.11,147.959,0.166,0.0196,0.0,0.652,207650,-4.012,0.681,Juice WRLD DID (feat. Juice WRLD),DJ Khaled,https://open.spotify.com/track/47IySiC5o08gz0z5VDiH93,47IySiC5o08gz0z5VDiH93,Happy
0.775,0.108,126.984,0.108,0.277,0.0,0.817,234334,-4.767,0.806,The Thrill,Wiz Khalifa,https://open.spotify.com/track/56oGoEjA9eTZYgsttEFKY3,56oGoEjA9eTZYgsttEFKY3,Happy
0.562,0.561,98.094,0.0305,0.124,1.58e-05,0.707,252026,-7.621,0.418,Sober,Childish Gambino,https://open.spotify.com/track/5NhlpQ6BOIz3S5welptk1W,5NhlpQ6BOIz3S5welptk1W,Happy
0.64,0.409,138.672,0.369,0.511,0.0,0.691,202040,-6.441,0.163,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,6MF4tRr5lU8qok8IKaFOBE,Happy
0.547,0.119,79.483,0.39,0.0784,1.3e-06,0.818,166013,-5.868,0.432,Zoom (Bonus Track),Lil Uzi Vert,https://open.spotify.com/track/3VFGA65JnN8EDmnRb5SHW2,3VFGA65JnN8EDmnRb5SHW2,Happy
0.829,0.34,147.003,0.125,0.066,0.0,0.686,208966,-4.049,0.562,Of Course (Bonus Track),Lil Uzi Vert,https://open.spotify.com/track/2cg9zc2ba5HGiGMTu4oj69,2cg9zc2ba5HGiGMTu4oj69,Happy
0.47,0.141,132.003,0.0458,0.00435,0.0,0.82,280173,-7.181,0.313,Hate Bein' Sober,Chief Keef,https://open.spotify.com/track/2oHM9KAdFdFvDCaE4V6RST,2oHM9KAdFdFvDCaE4V6RST,Happy
0.725,0.799,108.364,0.302,0.554,0.0,0.522,175783,-5.184,0.81,Senior Skip Day,Mac Miller,https://open.spotify.com/track/3BbS4oLUDNOLctshheQucc,3BbS4oLUDNOLctshheQucc,Happy
0.447,0.091,83.138,0.289,0.112,0.0,0.664,234215,-7.272,0.659,3005,Childish Gambino,https://open.spotify.com/track/5cc9Zbfp9u10sfJeKZ3h16,5cc9Zbfp9u10sfJeKZ3h16,Happy
0.921,0.301,105.055,0.213,0.15,0.0,0.737,138287,-4.91,0.713,Don't Mind If I Do,Mac Miller,https://open.spotify.com/track/5VMO1le9pSAoIa2yrMOGaQ,5VMO1le9pSAoIa2yrMOGaQ,Happy
0.89,0.047,128.041,0.0416,0.034,3.23e-06,0.575,278174,-3.169,0.206,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,AFROJACK,https://open.spotify.com/track/2hr7myxuDCoXsKyVfh4ue0,2hr7myxuDCoXsKyVfh4ue0,Happy
0.783,0.14,125.985,0.0406,0.215,9.53e-06,0.518,214067,-4.88,0.152,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,https://open.spotify.com/track/1YDJ2f1JuKzYWZpRYiBYHu,1YDJ2f1JuKzYWZpRYiBYHu,Happy
0.885,0.138,125.997,0.0321,0.00786,1.95e-06,0.556,198133,-4.045,0.771,Fade Into Darkness - Vocal Radio Mix,Avicii,https://open.spotify.com/track/2Wc5No77rhsfW2mB9LzXB3,5kwAIpUBwhmiBpsJlcMgO1,Happy
0.835,0.249,125.983,0.0433,0.0166,0.0,0.527,176658,-5.298,0.654,The Nights,Avicii,https://open.spotify.com/track/6j0teRL3WdExzqmy334sh5,0ct6r3EGTcMLPtrXHDvVjc,Happy
0.854,0.165,128.028,0.0347,0.000159,0.528,0.525,182933,-6.852,0.269,Pressure - Alesso Radio Edit,Nadia Ali,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,4ZJjf1jKxiHTcBnF7K6TLW,Happy
0.833,0.0632,129.885,0.03,0.0391,2.77e-06,0.551,204360,-5.217,0.145,This Is What It Feels Like,Armin van Buuren,https://open.spotify.com/track/5nayhWICkQGMTkisxVMbRw,5GjnIpUlLGEIYk052ISOw9,Happy
0.818,0.438,127.953,0.0377,0.00292,0.00789,0.478,226867,-5.076,0.163,City Of Dreams - Radio Edit,Dirty South,https://open.spotify.com/track/7Fege3yv4dvehB3NdRBGwI,54ZPmGE1uOG9IYoUBSRSp7,Happy
0.915,0.115,126.094,0.0841,0.129,0.000914,0.544,184280,-3.405,0.51,Under Control (feat. Hurts),Calvin Harris,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG,4J7CKHCF3mdL4diUsmW8lq,Happy
0.83,0.121,124.989,0.0366,0.000629,1.13e-06,0.654,262200,-4.801,0.548,Red Lights,Tiësto,https://open.spotify.com/track/3JWh19WsndEFg0UFRFeTiU,5L2l7mI8J1USMzhsmdjat9,Happy
0.809,0.104,127.925,0.0418,0.108,0.00983,0.527,251250,-4.037,0.309,Now Or Never - Radio Edit,Tritonal,https://open.spotify.com/track/7roKDmJDOzkpfGpUQJ5EnL,5cr2MqXUs0TGaDByQnKVnX,Happy
0.724,0.0631,128.038,0.0522,0.0736,0.0,0.484,221280,-4.633,0.433,Reload - Radio Edit,Sebastian Ingrosso,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX,0GDVj31c8AxWXjWFzVFu0d,Happy
0.79,0.316,127.946,0.0374,0.332,6.67e-05,0.509,208320,-3.782,0.638,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,https://open.spotify.com/track/6FfyYWFEk4zd7CgvjBa2ZK,591nHHHzZl1NLt9PMKpinM,Happy
0.84,0.116,129.042,0.0509,0.112,0.0,0.612,212862,-3.145,0.438,Don't You Worry Child - Radio Edit,Swedish House Mafia,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2V65y3PX4DkRhy1djlxd9p,Happy
0.665,0.0759,126.879,0.0474,0.0144,0.0,0.507,213338,-7.598,0.4,Save The World,Swedish House Mafia,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,65hRZOQkVjmBdusz1N7aOv,Happy
0.692,0.0991,127.987,0.0312,0.0111,0.636,0.578,292284,-6.113,0.312,Dynamite,Gareth Emery,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn,0p4uX3ggGB11wUbOFz4WY5,Happy
0.896,0.045,125.97,0.0618,0.00187,0.00156,0.578,230480,-3.523,0.327,One Last Night On Earth,Dada Life,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,4TkKjeNOVQG0ebYsoMx1NT,Happy
0.801,0.127,129.99,0.034,0.0137,0.00349,0.609,243413,-4.417,0.407,Spectrum,Zedd,https://open.spotify.com/track/4PnNzWe1LJoAMD5j5RHpI0,1dFkD1JfRMzwO6hwUsE8aS,Happy
0.831,0.346,128.025,0.0606,0.0435,3.14e-06,0.51,185625,-4.514,0.376,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,Ivan Gough,https://open.spotify.com/track/5oMkgWZqmKjaJHrsXcsZZy,2tW2Kn1IGFFVfRVnQE2UaQ,Happy
0.759,0.0778,128.039,0.0347,0.0573,0.207,0.736,170067,-7.066,0.485,The Veldt (feat. Chris James) - Radio Edit,deadmau5,https://open.spotify.com/track/7uDmtMSHiwHt4SXqxbYqIr,29B5iOEsl6pMnvZke3rcIT,Happy
0.614,0.0682,127.987,0.4,0.0168,0.0534,0.737,368476,-6.001,0.406,Language,Porter Robinson,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,4ta97KyyCWLCQAAFtOWFpy,Happy
0.934,0.275,130.008,0.0355,0.0185,0.21,0.558,221543,-4.072,0.385,Rapture - Avicii New Generation Radio Edit,Nadia Ali,https://open.spotify.com/track/7z4xW9WY86uH3gd1V9pfCM,5Sr4SdwPmLhDuKMs8QviLe,Happy
0.93,0.0889,128.109,0.229,0.00154,0.0199,0.539,277360,-7.114,0.161,Apollo [Mix Cut] - Hardwell Ultra Edit,Hardwell feat. Amba Shepherd,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,5IrxDEW89aJEluzJgCFlkJ,Happy
0.85,0.394,128.161,0.133,0.0236,0.0,0.533,175750,-3.009,0.704,Broken Arrows - Didrick Remix,Avicii,https://open.spotify.com/track/4wqzOaLxiCRy2Et8tRyNSX,3slgAd2EELiqksVXylL29c,Happy
0.788,0.13,104.934,0.0646,0.0278,1.06e-06,0.61,264733,-3.599,0.687,Sunset Jesus,Avicii,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,3Q95VQL8yWRO8mkF6VoDzi,Happy
0.652,0.0673,127.977,0.0582,0.00259,0.0,0.66,254879,-4.747,0.167,Crash 2.0,Adventure Club,https://open.spotify.com/track/0Thqjtu54vKMP06pwZkAWp,3NAGKEkJN7cUTaIYqFnF8l,Happy
0.861,0.144,127.049,0.0644,0.0336,0.0,0.523,229149,-3.447,0.346,Ten Feet Tall,AFROJACK,https://open.spotify.com/track/0VYhxVxH9ijmdHUKsON9Bk,2ldAdghnrO34HPcZ0IWfTu,Happy
0.751,0.111,129.968,0.0583,0.0352,4.19e-05,0.506,314000,-5.647,0.202,Beautiful Heartbeat - Avicii Remix,MORTEN,https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV,6faQTmZAUe10DULn6Bz54M,Happy
0.8,0.121,128.074,0.0545,0.155,0.0562,0.605,211880,-6.235,0.836,Silhouettes - Original Radio Edit,Avicii,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1,06h3McKzmxS8Bx58USHiMq,Happy
0.835,0.0963,127.978,0.0558,0.0192,8.92e-06,0.611,315000,-4.686,0.499,Ocean (feat. Khalid) - DubVision Remix,Martin Garrix,https://open.spotify.com/track/6K2anECyrckidwf5wxS78Q,5hxIWOdB3YAwuRMcdYUXNB,Happy
0.81,0.327,127.918,0.0384,0.00543,0.116,0.483,251719,-5.424,0.206,Soldier - Luke Bond Remix,Gareth Emery,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,4Q8o2ANxlDu5nx1icxZ6Cn,Happy
0.912,0.127,127.991,0.0691,0.0138,0.032,0.606,363750,-3.77,0.0333,Beam - Dannic Mix,Mako,https://open.spotify.com/track/2cYZpcIV39X48RnOFM7w2V,5bkcBiTMt3HT3FlNRM5ao8,Happy
0.849,0.204,125.098,0.0455,0.00864,0.000138,0.416,205440,-4.909,0.147,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,https://open.spotify.com/track/1fLdeDTrJWNkwOeFyAVLvF,5Sey3HgGa6KB46mlOyCClZ,Happy
0.869,0.237,124.989,0.0483,0.41,0.0,0.695,234507,-5.066,0.58,I Need Your Love (feat. Ellie Goulding),Calvin Harris,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,05SBRd4fXgn8FX7bf8BCAE,Happy
0.849,0.552,125.009,0.0678,0.00087,0.508,0.534,357242,-7.415,0.398,Midnight City - Eric Prydz Private Remix,M83,https://open.spotify.com/track/5MUvVmyKD6bBY0XDeWZjJJ,53YYzXe4shE5FF13XBrhGz,Happy
0.792,0.104,128.032,0.043,0.00364,2.87e-05,0.649,352969,-3.505,0.235,Pompeii - Audien Remix,Bastille,https://open.spotify.com/track/2kfpH2OAAdpk5J3JaraAIh,2Kl1E3NdbzT7vVi93TffoX,Happy
0.737,0.0807,127.001,0.108,0.00355,0.000273,0.654,410897,-6.435,0.223,Save The World,Swedish House Mafia,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,1zIEwDU2IZyHjy17ssOvyr,Happy
0.834,0.34,125.99,0.0358,0.0297,0.887,0.602,338867,-6.573,0.353,Levels - Original Version,Avicii,https://open.spotify.com/track/3WibbMr6canxRJXhNtAvLU,6Xe9wT5xeZETPwtaP2ynUz,Happy
0.942,0.255,130.02,0.0356,0.0191,0.268,0.55,218120,-3.384,0.377,Rapture - Avicii New Generation Mix,Nadia Ali,https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM,2FLINm8wjNI3QcsIU6MjoD,Happy
0.722,0.0703,129.999,0.103,0.02,0.0105,0.823,401187,-5.693,0.464,Take Over Control (Extended) [feat. Eva Simons],AFROJACK,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,7sxLWskxqs9mX0ixTb2B5W,Happy
0.693,0.0726,140.0,0.0946,0.00595,0.000118,0.643,236931,-5.645,0.083,Crave You - Adventure Club Remix,Flight Facilities,https://open.spotify.com/track/4UQMOPSUVJVicIQzjAcRRZ,5jdGLLEA1e85jy9VYdggoP,Happy
0.985,0.0649,145.111,0.184,0.00988,0.00857,0.637,307862,-3.809,0.374,Cinema - Skrillex Remix,Benny Benassi,https://open.spotify.com/track/47IySiC5o08gz0z5VDiH93,02FuO3zDHGFAz0yP7HHGvy,Happy
0.792,0.0745,128.001,0.0419,0.000538,0.604,0.64,368000,-4.875,0.383,Pressure - Alesso Remix,Nadia Ali,https://open.spotify.com/track/56oGoEjA9eTZYgsttEFKY3,582JLMTy2WCHPgKFJ4xCq7,Happy
0.843,0.275,127.941,0.0509,0.00229,7.84e-06,0.416,168838,-4.72,0.445,Beam - Dannic Radio Mix,Mako,https://open.spotify.com/track/5NhlpQ6BOIz3S5welptk1W,4JYY1N1lzElZJhKl8hpyAT,Happy
0.903,0.186,127.951,0.214,0.0615,1.23e-06,0.571,206320,-2.184,0.477,Take Me Home (feat. Bebe Rexha),Cash Cash,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,2zMXH5k5NZy1Nw460bLvRh,Happy
0.613,0.0684,127.988,0.403,0.0169,0.0493,0.738,368476,-6.001,0.407,Language,Porter Robinson,https://open.spotify.com/track/3VFGA65JnN8EDmnRb5SHW2,3NRDLYyqIXja0UElvdzjkB,Happy
0.703,0.175,129.868,0.123,0.00797,0.000327,0.546,245538,-3.139,0.196,Bullet Train (feat. Joni Fatora),Stephen Swartz,https://open.spotify.com/track/2cg9zc2ba5HGiGMTu4oj69,6lbhkPbkKj6jnPTt1FelVo,Happy
0.894,0.132,127.947,0.0676,0.0236,0.0,0.542,208133,-2.879,0.296,Surrender,Cash Cash,https://open.spotify.com/track/2oHM9KAdFdFvDCaE4V6RST,0bmB3nzQuHBfI6nM4SETVu,Happy
0.97,0.201,127.957,0.126,0.105,0.00525,0.602,177415,-3.994,0.364,Kuaga (Lost Time) - Radio Edit,Pierce Fulton,https://open.spotify.com/track/3BbS4oLUDNOLctshheQucc,6dhv7QzgF9eR82hztTYk3Y,Happy
0.795,0.313,128.959,0.0379,0.0664,2.89e-06,0.542,228837,-3.131,0.251,Untouchable,Tritonal,https://open.spotify.com/track/5cc9Zbfp9u10sfJeKZ3h16,05dL7chWJaVjMJnGO1YCKk,Happy
0.931,0.153,129.975,0.0969,0.00763,0.000216,0.591,162462,-2.867,0.17,L'amour toujours (feat. Delaney Jane) - Tiësto Edit,Dzeko & Torres,https://open.spotify.com/track/5VMO1le9pSAoIa2yrMOGaQ,4UutBLYMby6whu2bMYh9Oa,Happy
0.614,0.157,127.885,0.0285,0.227,3.82e-06,0.608,208133,-3.727,0.402,Without You (feat. Usher),David Guetta,https://open.spotify.com/track/2hr7myxuDCoXsKyVfh4ue0,7rGMKCgeYXpBecQ1FPb3oc,Happy
0.831,0.111,127.991,0.0356,0.00406,0.000449,0.575,223140,-5.972,0.377,Don't Look Down (feat. Usher),Martin Garrix,https://open.spotify.com/track/1YDJ2f1JuKzYWZpRYiBYHu,5M9jOReAKGZ2AttVefFjTY,Happy
0.711,0.135,128.102,0.0368,0.05,0.0031,0.534,230635,-5.927,0.3,Forbidden Voices,Martin Garrix,https://open.spotify.com/track/6EsH66Uto1zwZlDGQ6RokU,6EsH66Uto1zwZlDGQ6RokU,Happy
0.861,0.791,128.004,0.0386,0.00104,0.479,0.5,199427,-4.834,0.0725,Virus (How About Now) - Radio Edit,Martin Garrix,https://open.spotify.com/track/6GLzN6o2fkOupy8e1vGzwp,6GLzN6o2fkOupy8e1vGzwp,Happy
0.941,0.412,125.986,0.0835,0.00547,0.812,0.578,186885,-2.452,0.274,On My Mind - Radio Edit,Don Diablo,https://open.spotify.com/track/631sXzbVbUZxtd7DfOgnZ8,631sXzbVbUZxtd7DfOgnZ8,Happy
0.969,0.0832,174.019,0.0649,0.00526,0.000681,0.499,316209,-1.074,0.526,Nuclear (Hands Up),Zomboy,https://open.spotify.com/track/32AV76N8GhpnJ74VoYfDGk,32AV76N8GhpnJ74VoYfDGk,Happy
0.903,0.171,128.079,0.185,0.00105,0.0503,0.64,301122,-3.042,0.152,Internet Friends,Knife Party,https://open.spotify.com/track/5qFL2uwfnGU8FccwLMgPNQ,5qFL2uwfnGU8FccwLMgPNQ,Happy
0.944,0.353,174.031,0.0867,0.000117,0.00345,0.536,272078,-3.029,0.589,Bonfire,Knife Party,https://open.spotify.com/track/0QIYINh2AwmOmdu8CRYvlw,0QIYINh2AwmOmdu8CRYvlw,Happy
0.787,0.257,122.058,0.102,0.112,0.0,0.483,191379,-5.244,0.58,Shed a Light,Robin Schulz,https://open.spotify.com/track/1eyrmeiDpdTkOmA839nPVQ,1eyrmeiDpdTkOmA839nPVQ,Happy
0.863,0.147,92.131,0.0473,0.00655,1.39e-05,0.42,205200,-3.135,0.172,Finale (feat. Nicholas Petricca),Madeon,https://open.spotify.com/track/0DanGj9TtgZIjJnHdTbW9v,0DanGj9TtgZIjJnHdTbW9v,Happy
0.783,0.51,124.983,0.0634,0.000971,0.00743,0.785,231893,-4.803,0.628,Rumors,Pep & Rash,https://open.spotify.com/track/4cGLiAWfmc3UKJeTqJlkBS,4cGLiAWfmc3UKJeTqJlkBS,Happy
0.885,0.336,124.959,0.0642,0.00521,1.15e-05,0.609,165441,-5.469,0.76,Gecko (Overdrive) - Radio Edit,Oliver Heldens,https://open.spotify.com/track/483XiZ5o13Cc1zoWV7jGml,483XiZ5o13Cc1zoWV7jGml,Happy
0.716,0.299,131.972,0.0355,0.0045,0.000669,0.523,169107,-5.861,0.386,Don’t Leave,Seven Lions,https://open.spotify.com/track/3nbnyZb8F60d9vHLm8RX9N,3nbnyZb8F60d9vHLm8RX9N,Happy
0.955,0.353,125.988,0.0794,0.0344,4.55e-05,0.529,222075,-2.59,0.0893,Chemicals (feat. Thomas Troelsen),Tiësto,https://open.spotify.com/track/5hZz0GjweCU7v0u5VU6KlT,5hZz0GjweCU7v0u5VU6KlT,Happy
0.905,0.179,128.007,0.337,0.205,0.0,0.527,233906,-1.775,0.41,Here and Now (feat. Kerli) - EP Version,Cash Cash,https://open.spotify.com/track/0MR00vUFNWCZt88khfTj09,0MR00vUFNWCZt88khfTj09,Happy
0.746,0.107,127.997,0.0361,0.00635,0.00397,0.242,234255,-4.496,0.128,Gold Dust,Galantis,https://open.spotify.com/track/3lcuERI7leyYwfFGv1ZP5e,3lcuERI7leyYwfFGv1ZP5e,Happy
0.738,0.0947,127.961,0.0411,0.109,0.0,0.596,217347,-3.109,0.461,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,https://open.spotify.com/track/2QtJA4gbwe1AcanB2p21aP,2QtJA4gbwe1AcanB2p21aP,Happy
0.726,0.157,144.965,0.096,0.00869,0.00131,0.614,320000,-6.441,0.315,Eyes on Fire - Zeds Dead Remix,Blue Foundation,https://open.spotify.com/track/3Oiauiojgokw9vWQvFmEoI,3Oiauiojgokw9vWQvFmEoI,Happy
